media_id,relative_path,queue_type,generation_group,subtype,gt_intent,sample_role,p0_prediction,p0_reason,parking_space_evidence,vehicle_visibility,queue_context,violation_severity,v1_1_visual_label,candidate_v1_2_label,error_attribution,definition_issue,generation_issue,model_issue,review_status,review_notes
IMG_007592,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007592.png,FN,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,p02-cross-single-boundary-line,1,positive,0,"The silver sedan is clearly positioned within a marked parking bay, aligned with the yellow boundary lines, showing no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007593,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007593.png,FN,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,p02-cross-single-boundary-line,1,positive,0,"The silver sedan is positioned within a clearly marked parking bay, aligned with the yellow boundary lines, showing no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007647,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007647.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All three visible vehicles are positioned within clearly marked yellow-lined parking bays, with no evidence of crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007648,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007648.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are parked within clearly marked yellow bay lines, with no evidence of crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007649,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007649.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked parking bays, aligned with yellow boundary lines, and show no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007650,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007650.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked parking bays, aligned with lane boundaries, and show no evidence of crossing bay lines or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007651,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007651.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are parked within clearly marked parking bays, aligned with white boundary lines, showing no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007652,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007652.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked parking bays, aligned with bay boundaries, and not intruding into travel aisles or crossing bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007653,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007653.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked yellow bay boundaries on the paved surface, with no evidence of crossing bay lines or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007654,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007654.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,All visible vehicles are parked within clearly marked yellow bay lines; no vehicle crosses a boundary or intrudes into a travel aisle.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007655,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007655.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"The white van is parked within a clearly marked yellow-lined bay, and the white sedan to its right is also within its own marked bay. No vehicles are crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007656,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007656.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All three visible vehicles are parked within clearly marked parking bays, with no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007657,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007657.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"The dark pickup truck is parked within a clearly marked parking bay, aligned with the white painted lines. The white SUV behind it is also parked within its designated bay. No vehicles are crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007658,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007658.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,All visible vehicles are parked within clearly marked parking bays; no vehicle crosses bay boundaries or intrudes into travel aisles.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007659,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007659.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked parking bays, with no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007660,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007660.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,All visible vehicles are parked within clearly marked yellow bay lines; no vehicle crosses boundaries or intrudes into travel aisles.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007661,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007661.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are positioned within clearly marked yellow-lined parking bays, with no evidence of crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007662,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007662.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,All visible vehicles are parked within clearly marked parking bays; no vehicle is shown crossing bay boundaries or intruding into travel aisles.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007663,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007663.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"The white vehicle is clearly positioned within a marked parking bay, aligned with the white painted lines. No other vehicles are visibly crossing bay boundaries or intruding into travel aisles. The scene shows orderly parking without evidence of violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007664,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007664.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All visible vehicles are parked within clearly marked parking bays, with no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007665,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007665.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"All three visible vehicles are clearly positioned within their respective marked parking bays, aligned with yellow boundary lines, showing no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007666,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007666.png,FN,POV_PARKING_B1_P05_MULTI_VEHICLE_AT_LEAST_ONE_VIOLATION,p05-multi-vehicle-at-least-one-violation,1,positive,0,"The white sedan is clearly parked within its designated bay, aligned with the yellow parking lines and not crossing any boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007372,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007372.png,FP,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,1,"The silver SUV is parked diagonally across the yellow lane marking, intruding into the travel lane rather than staying within a marked parking bay.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007432,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007432.png,FP,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,1,"The dark pickup truck is positioned diagonally across the white lane marking, occupying the travel lane rather than a designated parking bay, which constitutes a clear violation of parking order.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007452,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007452.png,FP,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,1,"The grey minivan is parked diagonally across the yellow line, intruding into the travel lane rather than being aligned within a marked parking bay.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007677,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007677.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The single vehicle is positioned within a covered structure that appears to be a parking bay or garage area, with no visible travel aisle intrusion or boundary crossing evident from the image.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007678,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007678.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The gray minivan is parked within a clearly defined parking bay under the overhang, and the white car in the background is also within its designated bay; no vehicles are crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007679,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007679.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The vehicle is parked within the visible bay structure under the overpass, with no evidence of crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007680,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007680.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white van is positioned within a clearly defined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries. Background vehicles also appear parked within their respective bays. No evidence of disorderly parking or boundary crossing is present.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007681,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007681.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white van is positioned within a clearly defined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007682,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007682.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white van is parked within a clearly defined concrete bay in an indoor parking structure, with no visible boundary crossing or intrusion into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007683,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007683.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The main vehicle is positioned in the center of the paved area, but there are no visible lane markings, bay lines, or travel aisles to define a violation. The background vehicles are parked in a line along the curb, which appears to be a standard parking arrangement rather than a disorderly intrusion into a travel lane. Without visible boundary lines or clear evidence of crossing a bay, the scene does not meet the criteria for a parking order violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007684,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007684.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The vehicle is parked within a clearly marked parking bay, aligned with the curb and not crossing any visible boundaries or intruding into a travel lane.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007685,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007685.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The single visible vehicle is parked within a clearly defined parking bay along the curb, with no evidence of crossing boundaries or intruding into travel lanes.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007686,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007686.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,The red car is positioned in a driving lane but there are no visible parking bay markings or boundaries to indicate a violation; the scene shows no clear evidence of crossing bay boundaries or intruding into a non-parking area.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007687,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007687.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The red vehicle is positioned within a clearly defined parking bay, aligned with the curb and not obstructing any travel lanes or crossing bay boundaries. No other vehicles are visible in the immediate vicinity that would suggest a violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007688,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007688.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The red car is parked within a clearly marked parking bay, and no other vehicles are visible intruding into travel aisles or crossing bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007689,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007689.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white vehicle is positioned in the center of a paved area with no visible parking bay markings, but there is no evidence of it crossing a boundary or intruding into a travel aisle; the scene appears to be a normal queue or open lot rather than a violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007690,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007690.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the pavement markings and not crossing any boundaries or intruding into a travel aisle.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007691,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007691.png,GT_UNCERTAIN,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,u01-insufficient-parking-visual-evidence,uncertain,uncertain,0,"The white vehicle is positioned on a paved surface with no visible parking bay markings, but there is no clear evidence of crossing a boundary, spanning multiple bays, or intruding into a travel aisle. The scene appears to be an open lot or driveway area without defined parking geometry, so no violation can be established from the image alone.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007707,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007707.png,GT_UNCERTAIN,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,uncertain,uncertain,0,"The primary vehicle is positioned within a marked parking bay, and the secondary vehicle is also within its own bay; no boundary crossing or non-parking intrusion is visible.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007708,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007708.png,GT_UNCERTAIN,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,uncertain,uncertain,0,"The gray pickup truck is clearly positioned within a single marked parking bay, aligned with the white boundary lines, and not crossing any bay boundaries or intruding into a travel aisle. The adjacent silver SUV is also parked within its own marked bay. No evidence of parking order violation is visible.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007709,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007709.png,GT_UNCERTAIN,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,uncertain,uncertain,0,"The black pickup truck is positioned within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007710,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007710.png,GT_UNCERTAIN,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,uncertain,uncertain,0,"The red car is positioned within a clearly marked parking bay, aligned with the lane boundaries and not crossing any visible travel aisles or bay limits. The scene shows no evidence of disorderly parking or boundary intrusion.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007711,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007711.png,GT_UNCERTAIN,POV_PARKING_B1_U04_NIGHT_OR_BLUR_BOUNDARY_UNREADABLE,u04-night-or-blur-boundary-unreadable,uncertain,uncertain,0,"The red car is clearly parked within a marked bay, and other visible vehicles are also positioned within their respective bays without crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007712,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007712.png,GT_UNCERTAIN,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,uncertain,uncertain,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the lane boundaries and not crossing any visible travel aisles or bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007713,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007713.png,GT_UNCERTAIN,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,uncertain,uncertain,0,"The white vehicle is positioned within a clearly marked parking bay, aligned with the ground markings, and shows no evidence of crossing boundaries or intruding into travel lanes.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007714,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007714.png,GT_UNCERTAIN,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,uncertain,uncertain,0,"The white car is positioned on a paved surface that appears to be a travel lane or open area, but there are no visible marked parking bays, boundaries, or signage indicating where parking is prohibited or permitted. Without clear bay markings or a defined parking zone, it is impossible to determine if the vehicle is violating parking rules. The scene lacks sufficient visual evidence to confirm a parking order violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007715,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007715.png,GT_UNCERTAIN,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,uncertain,uncertain,0,"The white sedan is positioned centrally in a wide, open paved area under a structure with no visible parking bay markings or boundaries. Since there are no marked bays to cross or intrude upon, and the scene resembles a normal queue or open lot rather than a parking violation context, no violation is evident.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007716,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007716.png,GT_UNCERTAIN,POV_PARKING_B1_U05_GATE_QUEUE_OR_PARKING_AMBIGUOUS,u05-gate-queue-or-parking-ambiguous,uncertain,uncertain,0,"The white sedan is parked within a clearly defined parking bay under the overpass structure, with no visible intrusion into travel aisles or crossing of bay boundaries. The scene shows no evidence of disorderly parking or violation of parking order.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007531,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007531.png,TP,POV_PARKING_B1_P01_OUTSIDE_LEGAL_BAY_CLEAR,p01-outside-legal-bay-clear,1,positive,1,"The dark pickup truck is positioned diagonally across the yellow-lined parking bay, occupying space that extends beyond the marked boundaries into the adjacent travel lane, which constitutes a clear violation of parking order.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007534,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007534.png,TP,POV_PARKING_B1_P01_OUTSIDE_LEGAL_BAY_CLEAR,p01-outside-legal-bay-clear,1,positive,1,"The red car is positioned diagonally across the parking lot, occupying a travel lane and crossing the white bay lines, which constitutes parking outside a legal marked bay.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007550,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007550.png,TP,POV_PARKING_B1_P01_OUTSIDE_LEGAL_BAY_CLEAR,p01-outside-legal-bay-clear,1,positive,1,"The grey minivan is positioned diagonally across the parking lane, occupying a space that appears to be a travel aisle or non-parking area rather than a clearly marked parking bay. The vehicle is not aligned with any visible parking bay lines and seems to be blocking or crossing into the driving lane, which constitutes a parking order violation under the definition of intruding into a non-parking area.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007569,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007569.png,TP,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,p02-cross-single-boundary-line,1,positive,1,"The blue SUV is positioned diagonally across the yellow painted lines, occupying the space of a travel lane or non-parking area rather than being contained within a single marked parking bay.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007570,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007570.png,TP,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,p02-cross-single-boundary-line,1,positive,1,"The blue SUV is positioned diagonally across the yellow lane marking, occupying the travel lane rather than a designated parking bay, which constitutes a parking order violation.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007326,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007326.png,TN_CONTROL,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,0,hard_negative,0,"The scene shows a queue of vehicles at a toll/entry gate, which is a normal temporary queue rather than disorderly parking. The lead black SUV is positioned in a travel lane approaching the booth, not parked outside a bay or intruding into a non-parking area. No clear boundary crossing or parking violation is visible.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007327,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007327.png,TN_CONTROL,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,0,hard_negative,0,"The scene shows a line of vehicles in what appears to be a normal gate queue or temporary line, not disorderly parking. The vehicles are aligned in a single file, consistent with a queue rather than parked outside marked bays.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007333,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007333.png,TN_CONTROL,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,0,hard_negative,0,"The white van is positioned within a clearly marked parking bay, and the white car behind it is in a subsequent bay. The scene depicts a normal queue at a gate entrance rather than disorderly parking.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007345,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007345.png,TN_CONTROL,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,0,hard_negative,0,"The white sedan is positioned in a queue behind a barrier gate, which is consistent with normal temporary queuing behavior rather than disorderly parking. The second vehicle is also in line behind the first. There is no visible evidence of either vehicle crossing bay boundaries, occupying non-parking areas, or parking outside designated bays. The scene appears to be a standard gate entry/exit queue.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007349,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007349.png,TN_CONTROL,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,0,hard_negative,0,"The visible vehicles are in a line at a gate entrance, consistent with normal queuing behavior rather than disorderly parking.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007370,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007370.png,TN_CONTROL,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,0,"The silver vehicle is clearly positioned within the yellow-lined parking bay, with no visible boundary crossing or intrusion into travel lanes.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007373,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007373.png,TN_CONTROL,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,0,All visible vehicles are positioned within clearly marked parking bays and show no evidence of crossing bay boundaries or intruding into travel aisles.,,,,,,,needs_human_review,,,,needs_human_review,
